iso_code,location,year,month,total_cases
COG,Congo,2020,1,0.0
COG,Congo,2020,2,0.0
COG,Congo,2020,3,1.8500925328648976e-07
COG,Congo,2020,4,2.1422124064751447e-06
COG,Congo,2020,5,5.8813467886863066e-06
COG,Congo,2020,6,1.2940910400933942e-05
COG,Congo,2020,7,3.298033373059689e-05
COG,Congo,2020,8,4.506435916894077e-05
COG,Congo,2020,9,4.9689590501103017e-05
COG,Congo,2020,10,5.151047104660689e-05
COG,Congo,2020,11,5.622333834085221e-05
COG,Congo,2020,12,6.262076357291661e-05
COG,Congo,2021,1,7.848287270995304e-05
COG,Congo,2021,2,8.588324284141262e-05
COG,Congo,2021,3,9.42670832140267e-05
COG,Congo,2021,4,0.0001072664175896827
COG,Congo,2021,5,0.00011533866343044586
COG,Congo,2021,6,0.0001236153931827362
COG,Congo,2021,7,0.00012868854165443415
COG,Congo,2021,8,0.00013271979591025556
COG,Congo,2021,9,0.00013981830883898455
COG,Congo,2021,10,0.00017205860555643548
COG,Congo,2021,11,0.00018516505055241525
COG,Congo,2021,12,0.00020718115169350752
COG,Congo,2022,1,0.00023082338679769685
COG,Congo,2022,2,0.00023328693106514325
COG,Congo,2022,3,0.00023378353485028068
COG,Congo,2022,4,0.0002340951293821316
COG,Congo,2022,5,0.00023494227701560132
COG,Congo,2022,6,0.0002377953144478614
COG,Congo,2022,7,0.00024138838889326743
COG,Congo,2022,8,0.00024198236596960828
COG,Congo,2022,9,0.00024261529236243047
COG,Congo,2022,10,0.0002438811451480749
COG,Congo,2022,11,0.00024402720508488
COG,Congo,2022,12,0.0002440466797431207
COG,Congo,2023,1,0.00024411484104696309
COG,Congo,2023,2,0.0002442803756420089
COG,Congo,2023,3,0.000244825666072748
COK,Cook Islands,2020,1,0.0
COK,Cook Islands,2020,2,0.0
COK,Cook Islands,2020,3,0.0
COK,Cook Islands,2020,4,0.0
COK,Cook Islands,2020,5,0.0
COK,Cook Islands,2020,6,0.0
COK,Cook Islands,2020,7,0.0
COK,Cook Islands,2020,8,0.0
COK,Cook Islands,2020,9,0.0
COK,Cook Islands,2020,10,0.0
COK,Cook Islands,2020,11,0.0
COK,Cook Islands,2020,12,0.0
COK,Cook Islands,2021,1,0.0
COK,Cook Islands,2021,2,0.0
COK,Cook Islands,2021,3,0.0
COK,Cook Islands,2021,4,0.0
COK,Cook Islands,2021,5,0.0
COK,Cook Islands,2021,6,0.0
COK,Cook Islands,2021,7,0.0
COK,Cook Islands,2021,8,0.0
COK,Cook Islands,2021,9,0.0
COK,Cook Islands,2021,10,0.0
COK,Cook Islands,2021,11,0.0
COK,Cook Islands,2021,12,0.0
COK,Cook Islands,2022,1,0.0
COK,Cook Islands,2022,2,9.737329120341567e-08
COK,Cook Islands,2022,3,1.833539073360317e-05
COK,Cook Islands,2022,4,4.858927231050442e-05
COK,Cook Islands,2022,5,5.508407083377224e-05
COK,Cook Islands,2022,6,5.622333834085221e-05
COK,Cook Islands,2022,7,5.883294254510375e-05
COK,Cook Islands,2022,8,6.1004366938939914e-05
COK,Cook Islands,2022,9,6.221179574986228e-05
COK,Cook Islands,2022,10,6.221179574986228e-05
COK,Cook Islands,2022,11,6.221179574986228e-05
COK,Cook Islands,2022,12,6.533747839749191e-05
COK,Cook Islands,2023,1,6.829762645007575e-05
COK,Cook Islands,2023,2,6.843394905776053e-05
COK,Cook Islands,2023,3,6.852158501984361e-05
COL,Colombia,2020,1,0.0
COL,Colombia,2020,2,0.0
COL,Colombia,2020,3,7.711964663310522e-06
COL,Colombia,2020,4,5.792737093691198e-05
COL,Colombia,2020,5,0.0002598698395636757
COL,Colombia,2020,6,0.0008935849560446252
COL,Colombia,2020,7,0.0026880383903158914
COL,Colombia,2020,8,0.0058415600619005905
COL,Colombia,2020,9,0.00796711189825083
COL,Colombia,2020,10,0.010254595517872351
COL,Colombia,2020,11,0.012654759510074465
COL,Colombia,2020,12,0.01572405328476821
COL,Colombia,2021,1,0.02023059631228261
COL,Colombia,2021,2,0.021858278510709785
COL,Colombia,2021,3,0.02327006464788075
COL,Colombia,2021,4,0.027504313003873918
COL,Colombia,2021,5,0.03274723180878503
COL,Colombia,2021,6,0.04077208606871949
COL,Colombia,2021,7,0.04641618283338867
COL,Colombia,2021,8,0.047764111566188434
COL,Colombia,2021,9,0.04824238969792137
COL,Colombia,2021,10,0.04867737566438527
COL,Colombia,2021,11,0.049323204018291926
COL,Colombia,2021,12,0.05003626862977453
COL,Colombia,2022,1,0.05702041662798513
COL,Colombia,2022,2,0.05901593617126233
COL,Colombia,2022,3,0.059244247327146976
COL,Colombia,2022,4,0.05932143513508392
COL,Colombia,2022,5,0.05943135010619434
COL,Colombia,2022,6,0.059897758433729575
COL,Colombia,2022,7,0.06101213732757795
COL,Colombia,2022,8,0.06134122983985813
COL,Colombia,2022,9,0.06140897243854835
COL,Colombia,2022,10,0.06143978134788511
COL,Colombia,2022,11,0.061488984071930194
COL,Colombia,2022,12,0.06178447306141608
COL,Colombia,2023,1,0.06189347272358919
COL,Colombia,2023,2,0.06192419399696386
COL,Colombia,2023,3,0.06194703777108018
COM,Comoros,2020,1,0.0
COM,Comoros,2020,2,0.0
COM,Comoros,2020,3,0.0
COM,Comoros,2020,4,0.0
COM,Comoros,2020,5,6.037144054611771e-07
COM,Comoros,2020,6,2.1714243938361693e-06
COM,Comoros,2020,7,3.038046685546569e-06
COM,Comoros,2020,8,3.437277179480573e-06
COM,Comoros,2020,9,3.982567610219701e-06
COM,Comoros,2020,10,4.625231332162244e-06
COM,Comoros,2020,11,5.267895054104787e-06
COM,Comoros,2020,12,6.767443738637389e-06
COM,Comoros,2021,1,2.578444751066447e-05
COM,Comoros,2021,2,3.4090389250315825e-05
COM,Comoros,2021,3,3.5989168428782433e-05
COM,Comoros,2021,4,3.733291984738957e-05
COM,Comoros,2021,5,3.7790574316045624e-05
COM,Comoros,2021,6,3.8326127417664404e-05
COM,Comoros,2021,7,3.922196169673583e-05
COM,Comoros,2021,8,3.958224287418847e-05
COM,Comoros,2021,9,4.032227988733443e-05
COM,Comoros,2021,10,4.147128472353473e-05
COM,Comoros,2021,11,4.382771837065739e-05
COM,Comoros,2021,12,6.34386992190253e-05
COM,Comoros,2022,1,7.626276167051515e-05
COM,Comoros,2022,2,7.822970215282415e-05
COM,Comoros,2022,3,7.874578059620225e-05
COM,Comoros,2022,4,7.894052717860909e-05
COM,Comoros,2022,5,7.912553643189557e-05
COM,Comoros,2022,6,7.946634295110752e-05
COM,Comoros,2022,7,8.110221424332491e-05
COM,Comoros,2022,8,8.232911771248794e-05
COM,Comoros,2022,9,8.25043896366541e-05
COM,Comoros,2022,10,8.604877743645843e-05
COM,Comoros,2022,11,8.732436755122317e-05
COM,Comoros,2022,12,8.748990214626897e-05
COM,Comoros,2023,1,8.756780077923171e-05
COM,Comoros,2023,2,8.770412338691649e-05
COM,Comoros,2023,3,8.841494841270143e-05
CPV,Cape Verde,2020,1,0.0
CPV,Cape Verde,2020,2,0.0
CPV,Cape Verde,2020,3,4.8686645601707834e-08
CPV,Cape Verde,2020,4,1.1003181905985971e-06
CPV,Cape Verde,2020,5,4.0994155596638e-06
CPV,Cape Verde,2020,6,1.1343988425197926e-05
CPV,Cape Verde,2020,7,2.355459914210625e-05
CPV,Cape Verde,2020,8,3.7508191771555715e-05
CPV,Cape Verde,2020,9,5.745024181001524e-05
CPV,Cape Verde,2020,10,8.465633937224958e-05
CPV,Cape Verde,2020,11,0.00010464707605631082
CPV,Cape Verde,2020,12,0.0001148323223161881
CPV,Cape Verde,2021,1,0.00013613759843149545
CPV,Cape Verde,2021,2,0.00014921483144011416
CPV,Cape Verde,2021,3,0.00016825130987038194
CPV,Cape Verde,2021,4,0.00022935305010052528
CPV,Cape Verde,2021,5,0.0002956155747644496
CPV,Cape Verde,2021,6,0.00031604449125892625
CPV,Cape Verde,2021,7,0.00032876144309009235
CPV,Cape Verde,2021,8,0.0003435621833530115
CPV,Cape Verde,2021,9,0.00036549064853202073
CPV,Cape Verde,2021,10,0.00037203413370089024
CPV,Cape Verde,2021,11,0.0003735921063601449
CPV,Cape Verde,2021,12,0.00039667931370447477
CPV,Cape Verde,2022,1,0.0005421452734332574
CPV,Cape Verde,2022,2,0.0005441803752194088
CPV,Cape Verde,2022,3,0.0005448230389413514
CPV,Cape Verde,2022,4,0.0005455046519797752
CPV,Cape Verde,2022,5,0.0005484453253741184
CPV,Cape Verde,2022,6,0.0005895173796037191
CPV,Cape Verde,2022,7,0.0006052626407913115
CPV,Cape Verde,2022,8,0.0006068303507796865
CPV,Cape Verde,2022,9,0.0006073561665521849
CPV,Cape Verde,2022,10,0.0006075801251219528
CPV,Cape Verde,2022,11,0.0006138120157589713
CPV,Cape Verde,2022,12,0.0006153992004055871
CPV,Cape Verde,2023,1,0.000615681582950077
CPV,Cape Verde,2023,2,0.0006158276428868821
CPV,Cape Verde,2023,3,0.0006159834401528075
CRI,Costa Rica,2020,1,0.0
CRI,Costa Rica,2020,2,0.0
CRI,Costa Rica,2020,3,3.057521343787252e-06
CRI,Costa Rica,2020,4,6.8648170298408044e-06
CRI,Costa Rica,2020,5,9.95155036098908e-06
CRI,Costa Rica,2020,6,3.0477840146669106e-05
CRI,Costa Rica,2020,7,0.00016358712922173832
CRI,Costa Rica,2020,8,0.00038656222874843986
CRI,Costa Rica,2020,9,0.0007177774787768583
CRI,Costa Rica,2020,10,0.0010474444934751423
CRI,Costa Rica,2020,11,0.0013461662762289809
CRI,Costa Rica,2020,12,0.001624176759943853
CRI,Costa Rica,2021,1,0.0018819920230631368
CRI,Costa Rica,2021,2,0.0019897355697797163
CRI,Costa Rica,2021,3,0.00210587269419803
CRI,Costa Rica,2021,4,0.002391497769285009
CRI,Costa Rica,2021,5,0.0030812804268408856
CRI,Costa Rica,2021,6,0.0035473479478569142
CRI,Costa Rica,2021,7,0.003945624183537125
CRI,Costa Rica,2021,8,0.004476162560658936
CRI,Costa Rica,2021,9,0.0051420595498826134
CRI,Costa Rica,2021,10,0.005449963633996934
CRI,Costa Rica,2021,11,0.005519556325220015
CRI,Costa Rica,2021,12,0.005559625434550221
CRI,Costa Rica,2022,1,0.006704160836684289
CRI,Costa Rica,2022,2,0.007834917918113074
CRI,Costa Rica,2022,3,0.008150981884030241
CRI,Costa Rica,2022,4,0.00829692497288592
CRI,Costa Rica,2022,5,0.008676330264730909
CRI,Costa Rica,2022,6,0.009462346945983122
CRI,Costa Rica,2022,7,0.010169520473347926
CRI,Costa Rica,2022,8,0.01060118601058179
CRI,Costa Rica,2022,9,0.010886226845921549
CRI,Costa Rica,2022,10,0.011058811267250482
CRI,Costa Rica,2022,11,0.011160293711342681
CRI,Costa Rica,2022,12,0.011361924585437595
CRI,Costa Rica,2023,1,0.011550186106650278
CRI,Costa Rica,2023,2,0.011725341182866982
CRI,Costa Rica,2023,3,0.01190545255960594
CUB,Cuba,2020,1,0.0
CUB,Cuba,2020,2,0.0
CUB,Cuba,2020,3,1.6553459504580664e-06
CUB,Cuba,2020,4,1.4284661819541079e-05
CUB,Cuba,2020,5,1.9718091468691674e-05
CUB,Cuba,2020,6,2.2785350141599267e-05
CUB,Cuba,2020,7,2.528784372552705e-05
CUB,Cuba,2020,8,3.8686408595117046e-05
CUB,Cuba,2020,9,5.385716736460921e-05
CUB,Cuba,2020,10,6.6223575347443e-05
CUB,Cuba,2020,11,8.016743064777212e-05
CUB,Cuba,2020,12,0.00011380016542943189
CUB,Cuba,2021,1,0.0002499961878356494
CUB,Cuba,2021,2,0.00047869683688511175
CUB,Cuba,2021,3,0.0007226266686787883
CUB,Cuba,2021,4,0.0010288559321844104
CUB,Cuba,2021,5,0.0013745798026021377
CUB,Cuba,2021,6,0.0018308418331939825
CUB,Cuba,2021,7,0.003658519034423854
CUB,Cuba,2021,8,0.0062953098615793875
CUB,Cuba,2021,9,0.008495089357813991
CUB,Cuba,2021,10,0.009263364625408941
CUB,Cuba,2021,11,0.009370718678960707
CUB,Cuba,2021,12,0.009402082616057328
CUB,Cuba,2022,1,0.010125283787154216
CUB,Cuba,2022,2,0.010412973176014707
CUB,Cuba,2022,3,0.010608352684814361
CUB,Cuba,2022,4,0.010737839687456664
CUB,Cuba,2022,5,0.01076257250342233
CUB,Cuba,2022,6,0.01076937889647745
CUB,Cuba,2022,7,0.010788814605401651
CUB,Cuba,2022,8,0.01081327477615195
CUB,Cuba,2022,9,0.010819915634612022
CUB,Cuba,2022,10,0.010820938054169657
CUB,Cuba,2022,11,0.010821911787081692
CUB,Cuba,2022,12,0.010827637336604452
CUB,Cuba,2023,1,0.01083208729601245
CUB,Cuba,2023,2,0.010833684217988184
CUB,Cuba,2023,3,0.010835592734495771
CUB,Cuba,2023,4,0.0
CUW,Curacao,2020,1,0.0
CUW,Curacao,2020,2,0.0
CUW,Curacao,2020,3,1.0711062032375723e-07
CUW,Curacao,2020,4,1.5579726592546506e-07
CUW,Curacao,2020,5,1.9474658240683134e-07
CUW,Curacao,2020,6,2.3369589888819761e-07
CUW,Curacao,2020,7,2.823825444899054e-07
CUW,Curacao,2020,8,5.355531016187862e-07
CUW,Curacao,2020,9,3.5443877998043304e-06
CUW,Curacao,2020,10,9.19203868960244e-06
CUW,Curacao,2020,11,1.9922575380218846e-05
CUW,Curacao,2020,12,4.0692298393907405e-05
CUW,Curacao,2021,1,4.4538543396442324e-05
CUW,Curacao,2021,2,4.58433454985681e-05
CUW,Curacao,2021,3,7.536692739144373e-05
CUW,Curacao,2021,4,0.00011843513409071447
CUW,Curacao,2021,5,0.00011948676563571137
CUW,Curacao,2021,6,0.00012008074271205221
CUW,Curacao,2021,7,0.00013138578182076877
CUW,Curacao,2021,8,0.00014847479442696822
CUW,Curacao,2021,9,0.00015996484278897125
CUW,Curacao,2021,10,0.00016605067348918475
CUW,Curacao,2021,11,0.00016940031470658224
CUW,Curacao,2021,12,0.0001966843109017793
CUW,Curacao,2022,1,0.000357574199957183
CUW,Curacao,2022,2,0.00037846077092031565
CUW,Curacao,2022,3,0.00039286228068930086
CUW,Curacao,2022,4,0.0004093086295735578
CUW,Curacao,2022,5,0.00042476177088753985
CUW,Curacao,2022,6,0.0004337493256656151
CUW,Curacao,2022,7,0.000438793262149952
CUW,Curacao,2022,8,0.0004411204838097137
CUW,Curacao,2022,9,0.0004417631475316562
CUW,Curacao,2022,10,0.00044272714311457
CUW,Curacao,2022,11,0.00044388588527989066
CUW,Curacao,2022,12,0.0004451906873820164
CUW,Curacao,2023,1,0.00044570676582539456
CUW,Curacao,2023,2,0.000445833351103959
CUW,Curacao,2023,3,0.0004458430884330793
CYM,Cayman Islands,2020,1,0.0
CYM,Cayman Islands,2020,2,0.0
CYM,Cayman Islands,2020,3,1.1684794944409881e-07
CYM,Cayman Islands,2020,4,7.108250257849344e-07
CYM,Cayman Islands,2020,5,1.372963405968161e-06
CYM,Cayman Islands,2020,6,1.908516507586947e-06
CYM,Cayman Islands,2020,7,1.976677811429338e-06
CYM,Cayman Islands,2020,8,1.996152469670021e-06
CYM,Cayman Islands,2020,9,2.0545764443920707e-06
CYM,Cayman Islands,2020,10,2.336958988881976e-06
CYM,Cayman Islands,2020,11,2.6680281789735895e-06
CYM,Cayman Islands,2020,12,3.174369293231351e-06
CYM,Cayman Islands,2021,1,3.797558356933211e-06
CYM,Cayman Islands,2021,2,4.264950154709606e-06
CYM,Cayman Islands,2021,3,4.858927231050442e-06
CYM,Cayman Islands,2021,4,5.277632383225129e-06
CYM,Cayman Islands,2021,5,5.65738821891845e-06
CYM,Cayman Islands,2021,6,5.978720079889722e-06
CYM,Cayman Islands,2021,7,6.251365295259286e-06
CYM,Cayman Islands,2021,8,6.621383801832266e-06
CYM,Cayman Islands,2021,9,7.984609878680085e-06
CYM,Cayman Islands,2021,10,1.6066593048563584e-05
CYM,Cayman Islands,2021,11,6.561012361286147e-05
CYM,Cayman Islands,2021,12,8.586376818317194e-05
CYM,Cayman Islands,2022,1,0.00013425829391126954
CYM,Cayman Islands,2022,2,0.00018864127704837719
CYM,Cayman Islands,2022,3,0.00020064740385375833
CYM,Cayman Islands,2022,4,0.00021639266504135064
CYM,Cayman Islands,2022,5,0.00023834060487860052
CYM,Cayman Islands,2022,6,0.0002645729695288007
CYM,Cayman Islands,2022,7,0.0002834439133640227
CYM,Cayman Islands,2022,8,0.0002942036620420001
CYM,Cayman Islands,2022,9,0.0002985562481587928
CYM,Cayman Islands,2022,10,0.0003019156267053106
CYM,Cayman Islands,2022,11,0.0003053529038847912
CYM,Cayman Islands,2022,12,0.0003064532220753898
CYM,Cayman Islands,2023,1,0.0003064532220753898
CYM,Cayman Islands,2023,2,0.0003064532220753898
CYM,Cayman Islands,2023,3,0.0003064532220753898
CYP,Cyprus,2020,1,0.0
CYP,Cyprus,2020,2,0.0
CYP,Cyprus,2020,3,2.2395856976785604e-06
CYP,Cyprus,2020,4,8.20856844844794e-06
CYP,Cyprus,2020,5,9.182301360482097e-06
CYP,Cyprus,2020,6,9.6983798038602e-06
CYP,Cyprus,2020,7,1.0555264766450258e-05
CYP,Cyprus,2020,8,1.447940840194791e-05
CYP,Cyprus,2020,9,1.6972164656755352e-05
CYP,Cyprus,2020,10,4.1062316900480386e-05
CYP,Cyprus,2020,11,0.00010110268825650648
CYP,Cyprus,2020,12,0.000217600093852273
CYP,Cyprus,2021,1,0.00030407731377002644
CYP,Cyprus,2021,2,0.00034018333014825295
CYP,Cyprus,2021,3,0.0004489492964224683
CYP,Cyprus,2021,4,0.0006446403997539728
CYP,Cyprus,2021,5,0.0007155378930791797
CYP,Cyprus,2021,6,0.0007454217561495079
CYP,Cyprus,2021,7,0.0010022340743693963
CYP,Cyprus,2021,8,0.0011228211581957065
CYP,Cyprus,2021,9,0.0011698816698343171
CYP,Cyprus,2021,10,0.001210671341519428
CYP,Cyprus,2021,11,0.001303438876048922
CYP,Cyprus,2021,12,0.0015752953677597382
CYP,Cyprus,2022,1,0.0024400480922790323
CYP,Cyprus,2022,2,0.0031068214411235414
CYP,Cyprus,2022,3,0.004150195731026381
CYP,Cyprus,2022,4,0.004676060190170427
CYP,Cyprus,2022,5,0.0047709309877899155
CYP,Cyprus,2022,6,0.004914595541631435
CYP,Cyprus,2022,7,0.005481249672460592
CYP,Cyprus,2022,8,0.005611408550812197
CYP,Cyprus,2022,9,0.005725491098786119
CYP,Cyprus,2022,10,0.005833809147920799
CYP,Cyprus,2022,11,0.005981027826891243
CYP,Cyprus,2022,12,0.006145335518467887
CYP,Cyprus,2023,1,0.006257821144466072
CYP,Cyprus,2023,2,0.006320432170709869
CYP,Cyprus,2023,3,0.006375165697695309
CZE,Czechia,2020,1,0.0
CZE,Czechia,2020,2,0.0
CZE,Czechia,2020,3,2.946515791815358e-05
CZE,Czechia,2020,4,7.424713454260444e-05
CZE,Czechia,2020,5,9.074217007246306e-05
CZE,Czechia,2020,6,0.0001160494884562308
CZE,Czechia,2020,7,0.00016017906402961878
CZE,Czechia,2020,8,0.0002386327247522108
CZE,Czechia,2020,9,0.0006625570853354012
CZE,Czechia,2020,10,0.003161632866741944
CZE,Czechia,2020,11,0.005083547939198481
CZE,Czechia,2020,12,0.007045687918251149
CZE,Czechia,2021,1,0.009675662615022444
CZE,Czechia,2021,2,0.01215001531779244
CZE,Czechia,2021,3,0.015090493965553186
CZE,Czechia,2021,4,0.01606844314109645
CZE,Czechia,2021,5,0.016374175800816935
CZE,Czechia,2021,6,0.016432424503614818
CZE,Czechia,2021,7,0.016493944948997134
CZE,Czechia,2021,8,0.016549749582185812
CZE,Czechia,2021,9,0.016673491560647114
CZE,Czechia,2021,10,0.017386429586851163
CZE,Czechia,2021,11,0.021256735529642447
CZE,Czechia,2021,12,0.02451241152102865
CZE,Czechia,2022,1,0.030490761582411798
CZE,Czechia,2022,2,0.036937379801192174
CZE,Czechia,2022,3,0.03968413428610372
CZE,Czechia,2022,4,0.04072311704057329
CZE,Czechia,2022,5,0.040898155268840546
CZE,Czechia,2022,6,0.04105318328576551
CZE,Czechia,2022,7,0.04173716249516566
CZE,Czechia,2022,8,0.04251254601301846
CZE,Czechia,2022,9,0.04342047405485735
CZE,Czechia,2022,10,0.04415389942153059
CZE,Czechia,2022,11,0.04438603734775954
CZE,Czechia,2022,12,0.04459786320544345
CZE,Czechia,2023,1,0.04469000755090924
CZE,Czechia,2023,2,0.04488773375602689
CZE,Czechia,2023,3,0.04510139996891455
CZE,Czechia,2023,4,0.0
DEU,Germany,2020,1,5.8423974722049404e-08
DEU,Germany,2020,2,1.0905808614782555e-06
DEU,Germany,2020,3,0.0006623526014238741
DEU,Germany,2020,4,0.00156593779447509
DEU,Germany,2020,5,0.0017710935817115666
DEU,Germany,2020,6,0.0018942805324130077
DEU,Germany,2020,7,0.0020378671876215646
DEU,Germany,2020,8,0.002371224650056458
DEU,Germany,2020,9,0.002836191852881888
DEU,Germany,2020,10,0.005186539669304334
DEU,Germany,2020,11,0.010343584968703154
DEU,Germany,2020,12,0.01688890075544731
DEU,Germany,2021,1,0.021588301323519195
DEU,Germany,2021,2,0.023778109794734572
DEU,Germany,2021,3,0.027415576723600246
DEU,Germany,2021,4,0.03294006987468427
DEU,Germany,2021,5,0.035812435905248234
DEU,Germany,2021,6,0.03628283653772281
DEU,Germany,2021,7,0.036702495948151295
DEU,Germany,2021,8,0.038439304394030135
DEU,Germany,2021,9,0.04120672149133505
DEU,Germany,2021,10,0.04488112210955418
DEU,Germany,2021,11,0.057109853995955466
DEU,Germany,2021,12,0.06976863502295663
DEU,Germany,2022,1,0.09696345675806961
DEU,Germany,2022,2,0.1445665518499241
DEU,Germany,2022,3,0.2074673610083417
DEU,Germany,2022,4,0.24249455921866736
DEU,Germany,2022,5,0.25668094217539683
DEU,Germany,2022,6,0.2751583129049037
DEU,Germany,2022,7,0.30108206264596377
DEU,Germany,2022,8,0.31329491294856976
DEU,Germany,2022,9,0.32478426996020526
DEU,Germany,2022,10,0.3468240717603765
DEU,Germany,2022,11,0.35527403833504684
DEU,Germany,2022,12,0.3640397280691151
DEU,Germany,2023,1,0.3677525521880431
DEU,Germany,2023,2,0.37155285647178826
DEU,Germany,2023,3,0.3733126255397328
DEU,Germany,2023,4,0.0
DJI,Djibouti,2020,1,0.0
DJI,Djibouti,2020,2,0.0
DJI,Djibouti,2020,3,3.0185720273058857e-07
DJI,Djibouti,2020,4,1.0487103462607867e-05
DJI,Djibouti,2020,5,3.1101029210370965e-05
DJI,Djibouti,2020,6,4.5337004384310335e-05
DJI,Djibouti,2020,7,4.94753692604555e-05
DJI,Djibouti,2020,8,5.243551731303934e-05
DJI,Djibouti,2020,9,5.2737374515769925e-05
DJI,Djibouti,2020,10,5.412981257997877e-05
DJI,Djibouti,2020,11,5.527881741617908e-05
DJI,Djibouti,2020,12,5.671020479686929e-05
DJI,Djibouti,2021,1,5.775209901274583e-05
DJI,Djibouti,2021,2,5.90569011148716e-05
DJI,Djibouti,2021,3,7.585379384746081e-05
DJI,Djibouti,2021,4,0.00010736379088088611
DJI,Djibouti,2021,5,0.00011225193009929758
DJI,Djibouti,2021,6,0.00011297249245420285
DJI,Djibouti,2021,7,0.0001134496215810996
DJI,Djibouti,2021,8,0.00011438440517665238
DJI,Djibouti,2021,9,0.0001237127664739396
DJI,Djibouti,2021,10,0.00013123972188396364
DJI,Djibouti,2021,11,0.00013149289244109252
DJI,Djibouti,2021,12,0.00013273927056849623
DJI,Djibouti,2022,1,0.00015045147223839754
DJI,Djibouti,2022,2,0.00015138625583395034
DJI,Djibouti,2022,3,0.00015175627434052332
DJI,Djibouti,2022,4,0.00015220419148005904
DJI,Djibouti,2022,5,0.00015268132060695578
DJI,Djibouti,2022,6,0.00015277869389815918
DJI,Djibouti,2022,7,0.00015277869389815918
DJI,Djibouti,2022,8,0.00015277869389815918
DJI,Djibouti,2022,9,0.00015277869389815918
DJI,Djibouti,2022,10,0.00015277869389815918
DJI,Djibouti,2022,11,0.00015277869389815918
DJI,Djibouti,2022,12,0.00015277869389815918
DJI,Djibouti,2023,1,0.00015277869389815918
DJI,Djibouti,2023,2,0.00015277869389815918
DJI,Djibouti,2023,3,0.00015277869389815918
DMA,Dominica,2020,1,0.0
DMA,Dominica,2020,2,0.0
DMA,Dominica,2020,3,1.0711062032375723e-07
DMA,Dominica,2020,4,1.5579726592546506e-07
DMA,Dominica,2020,5,1.5579726592546506e-07
DMA,Dominica,2020,6,1.752719241661482e-07
DMA,Dominica,2020,7,1.752719241661482e-07
DMA,Dominica,2020,8,1.9474658240683134e-07
DMA,Dominica,2020,9,2.92119873610247e-07
DMA,Dominica,2020,10,4.089678230543458e-07
DMA,Dominica,2020,11,8.276729752290332e-07
DMA,Dominica,2020,12,9.347835955527905e-07
DMA,Dominica,2021,1,1.1392675070799633e-06
DMA,Dominica,2021,2,1.3827007350885026e-06
DMA,Dominica,2021,3,1.5677099883749923e-06
DMA,Dominica,2021,4,1.6942952669394326e-06
DMA,Dominica,2021,5,1.8306178746242145e-06
DMA,Dominica,2021,6,1.8793045202259224e-06
DMA,Dominica,2021,7,2.044839115271729e-06
DMA,Dominica,2021,8,1.5949745099119488e-05
DMA,Dominica,2021,9,3.206502479328478e-05
DMA,Dominica,2021,10,4.6573645182593714e-05
DMA,Dominica,2021,11,5.624281299909289e-05
DMA,Dominica,2021,12,6.635016062600744e-05
DMA,Dominica,2022,1,8.794755661492503e-05
DMA,Dominica,2022,2,0.00010816225186875412
DMA,Dominica,2022,3,0.00011528023945572381
DMA,Dominica,2022,4,0.00011841565943247379
DMA,Dominica,2022,5,0.0001391951197752827
DMA,Dominica,2022,6,0.00014461881209531296
DMA,Dominica,2022,7,0.00014461881209531296
DMA,Dominica,2022,8,0.00014461881209531296
DMA,Dominica,2022,9,0.00015333372165801865
DMA,Dominica,2022,10,0.0001534603069365831
DMA,Dominica,2022,11,0.0001534603069365831
DMA,Dominica,2022,12,0.0001534603069365831
DMA,Dominica,2023,1,0.0001534603069365831
DMA,Dominica,2023,2,0.0001534603069365831
DMA,Dominica,2023,3,0.0001534603069365831
DNK,Denmark,2020,1,0.0
DNK,Denmark,2020,2,9.737329120341566e-09
DNK,Denmark,2020,3,2.5093097143120217e-05
DNK,Denmark,2020,4,8.771386071603683e-05
DNK,Denmark,2020,5,0.00011327434965693345
DNK,Denmark,2020,6,0.00012416068361347532
DNK,Denmark,2020,7,0.00013364484217668802
DNK,Denmark,2020,8,0.00016447322617168942
DNK,Denmark,2020,9,0.00026742600696106077
DNK,Denmark,2020,10,0.00044037070946744734
DNK,Denmark,2020,11,0.000772676540357344
DNK,Denmark,2020,12,0.0015699495740726709
DNK,Denmark,2021,1,0.0019289162120940627
DNK,Denmark,2021,2,0.002051966840187819
DNK,Denmark,2021,3,0.002262974762225621
DNK,Denmark,2021,4,0.002464070083218915
DNK,Denmark,2021,5,0.0027545248735495833
DNK,Denmark,2021,6,0.002880662234974488
DNK,Denmark,2021,7,0.003102001463208972
DNK,Denmark,2021,8,0.003382261269950643
DNK,Denmark,2021,9,0.003513900222328541
DNK,Denmark,2021,10,0.0037853964328619046
DNK,Denmark,2021,11,0.0047299368321932775
DNK,Denmark,2021,12,0.007631164306269926
DNK,Denmark,2022,1,0.01668476738776847
DNK,Denmark,2022,2,0.026760712128269915
DNK,Denmark,2022,3,0.02974600196464247
DNK,Denmark,2022,4,0.030338800824159746
DNK,Denmark,2022,5,0.030538055789949295
DNK,Denmark,2022,6,0.03086343837983463
DNK,Denmark,2022,7,0.031461164327886794
DNK,Denmark,2022,8,0.03186487399321616
DNK,Denmark,2022,9,0.03211656447631875
DNK,Denmark,2022,10,0.03246409948995286
DNK,Denmark,2022,11,0.03264542803283186
DNK,Denmark,2022,12,0.03299434574720106
DNK,Denmark,2023,1,0.0331027903816143
