YEAR,APT_IATA,APT_AIRPORT,APT_COUNTRY,APT_LATITUDE,APT_LONGITUDE,FLT_TOT_1_ORIG,FLT_TOT_1_NORMALIZED
2019,TBS,Tbilisi International Airport,Georgia,41.6692009,44.95470047,36165,0.07037826982131529
2019,TFN,Tenerife-North Airport (Los Rodeos Airport),Spain,28.48270035,-16.34149933,72597,0.14127613035304923
2019,TFS,Tenerife-South Airport (Reina Sofia Airport),Spain,28.04450035,-16.57250023,68636,0.133567895132194
2019,TGD,Podgorica Airport,Montenegro,42.359402,19.2519,14557,0.028328396897245586
2019,TIA,Tirana International Airport,Albania,41.41469955,19.72060013,28500,0.05546192976379056
2019,TLL,Tallinn Airport (Lennart Meri Tallinn Airport),Estonia,59.41329956,24.83279991,43904,0.08543861629296354
2019,TLN,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),France,43.09730148,6.146029949,11991,0.023334877185881144
2019,TLS,Toulouse-Blagnac Airport,France,43.629101,1.36382,95665,0.18616721090712365
2019,TLV,Ben Gurion Airport,Israel,32.01139832,34.88669968,166767,0.324534022488353
2019,TNF,Toussus-le-Noble Airport,France,48.75189972,2.106189966,10219,0.019886507377409674
2019,TNG,Tangier Ibn Battouta Airport,Morocco,35.72689819,-5.916890144,13846,0.02694476770208576
2019,TOJ,Madrid-Torrejon Airport,Spain,40.49670029,-3.445869923,1615,0.0031428426866147983
2019,TOS,Tromse Airport,Norway,69.6832962,18.91889954,40821,0.0794389977153577
2019,TRD,Trondheim Airport,Norway,63.4578018,10.9239998,53912,0.10491451078685883
2019,TRN,Turin Airport (Caselle Airport),Italy,45.200802,7.64963,39229,0.07634091377907859
2019,TSF,Treviso-Sant'Angelo Airport,Italy,45.648399,12.1944,21700,0.042228907925412465
2019,TUF,Tours Val de Loire Airport,France,47.43220139,0.727605999,3022,0.0058809105875850904
2019,TXL,Berlin Tegel Airport,Germany,52.5597,13.2877,191779,0.3732081904621049
2019,UIP,Quimper-Cornouaille Airport,France,47.97499847,-4.167789936,2430,0.004728859274596879
2019,VAW,Varddo Air,Norway,70.35540009,31.04490089,2377,0.004625719545562462
2019,VCE,Venice Marco Polo Airport,Italy,45.505299,12.3519,95266,0.1853907438904306
2019,VDE,El Hierro Airport,Spain,27.81480026,-17.88710022,4907,0.00954918208248843
2019,VDS,Vadso Airport,Norway,70.06529999,29.84469986,6570,0.012785434335021193
2019,VGO,Vigo-Peinador Airport,Spain,42.23180008,-8.62677002,9757,0.01898744030544928
2019,VIE,Vienna International Airport,Austria,48.11029816,16.56970024,281716,0.5482285265030183
2019,VIT,Vitoria Airport,Spain,42.88280106,-2.7244699,9459,0.018407522583708594
2019,VLC,Valencia Airport,Spain,39.4893,-0.481625,72464,0.14101730801415155
2019,VLL,Valladolid Airport,Spain,41.70610046,-4.851940155,2907,0.0056571168359066375
2019,VNO,Vilnius Airport,Lithuania,54.634102,25.285801,46775,0.0910256759544317
2019,VNT,Ventspils International Airport,Latvia,57.35779953,21.5442009,15,2.9190489349363453e-05
2019,WAT,Waterford Airport,Ireland,52.18719864,-7.086959839,352,0.0006850034833983956
2019,WAW,Warsaw Chopin Airport,Poland,52.16569901,20.96710014,194160,0.37784169413816054
2019,WMI,Warsaw Modlin Airport,Poland,52.451099,20.6518,19827,0.03858398882198861
2019,WRO,Copernicus Airport Wroclaw,Poland,51.10269928,16.88579941,31213,0.06074151627077876
2019,XCR,Chalons Vatry Airport,France,48.77333333,4.206111111,3117,0.006065783686797725
2019,XRY,Jerez Airport (La Parra Airport),Spain,36.74459839,-6.060110092,15076,0.02933838782873356
2019,ZAG,Franjo Tudman Airport,Croatia,45.74290085,16.06879997,44307,0.08622286744014977
2019,ZAZ,Zaragoza Airport,Spain,41.66619873,-1.04155004,8523,0.016586036048308314
2019,ZRH,Zurich Airport,Switzerland,47.464699,8.54917,269223,0.5239167409402451
2019,ZTH,Zakynthos International Airport (Dionysios SolomosAirport),Greece,37.7509,20.8843,13120,0.025531948017576567
2020,ABC,Albacete Airport,Spain,38.94850159,-1.863520026,457,0.0019381653165952755
2020,ABZ,Aberdeen Airport,United Kingdom,57.20190048,-2.197779894,24478,0.10381271470376183
2020,ACE,Lanzarote Airport,Spain,28.945499,-13.6052,29078,0.12332159972857204
2020,ADB,Adnan Menderes Airport,Türkiye,38.29240036,27.15699959,41250,0.17494380592900463
2020,AES,Alesund Airport,Norway,62.5625,6.119699955,9471,0.04016709784129946
2020,AGA,Agadir-Al Massira Airport,Morocco,30.32500076,-9.413069725,5944,0.025208872301624326
2020,AGF,Agen La Garenne Airport,France,44.17470169,0.590556026,2227,0.009444844989185292
2020,AGP,Malaga Airport,Spain,36.67490005,-4.499110222,56897,0.24130370244709276
2020,AJA,Ajaccio Napoleon Bonaparte Airport,France,41.92359924,8.802920341,12273,0.05205055345858603
2020,ALC,Alicante-Elche Airport,Spain,38.28219986,-0.558156013,37001,0.15692353365282666
2020,ALF,Alta Airport,Norway,69.97609711,23.37170029,7246,0.030730734976038
2020,AMS,Amsterdam Airport Schiphol,Netherlands,52.308601,4.76389,235790,1.0
2020,ANE,Angers - Loire Airport,France,47.560299,-0.312222,1095,0.0046439628482972135
2020,ANR,Antwerp International Airport,Belgium,51.18939972,4.460279942,8119,0.03443318206879002
2020,ANX,Andoya Airport,Norway,69.29250336,16.14419937,3090,0.013104881462318165
2020,ARN,Stockholm Arlanda Airport,Sweden,59.65190125,17.91860008,86081,0.36507485474362783
2020,ATH,Athens International Airport (Eleftherios Venizelos Airport),Greece,37.93640137,23.94449997,109145,0.46289070783324143
2020,AVN,Avignon - Provence Airport,France,43.90729904,4.901830196,5269,0.022346155477331524
2020,AYT,Antalya Airport,Türkiye,36.898701,30.800501,63839,0.2707451545867085
2020,BBU,Aurel Vlaicu International Airport (Baneasa Airport),Romania,44.50320053,26.10210037,4905,0.02080240892319437
2020,BCN,Barcelona El Prat Airport,Spain,41.2971,2.07846,122585,0.5198905806013826
2020,BDS,Brindisi - Salento Airport,Italy,40.6576,17.947001,9886,0.0419271385554943
2020,BDU,Bardufoss Airport,Norway,69.05580139,18.54039955,2550,0.010814708002883922
2020,BEG,Belgrade Nikola Tesla Airport,Serbia,44.81840134,20.3090992,34129,0.14474320369820604
2020,BER,Berlin Brandenburg Airport,Germany,52.35138889,13.49388889,43167,0.18307392170999617
2020,BES,Brest Bretagne Airport,France,48.44789886,-4.418540001,9310,0.0394842868654311
2020,BFS,Belfast International Airport,United Kingdom,54.65750122,-6.215829849,22939,0.09728572034437423
2020,BGO,Bergen Airport,Norway,60.29339981,5.218140125,62568,0.2653547648331142
2020,BGY,Il Caravaggio International Airport (Orio al Serio Airport),Italy,45.673901,9.70417,38702,0.16413758005004453
2020,BHD,George Best Belfast City Airport,United Kingdom,54.61809921,-5.872499943,10355,0.043916196615632556
2020,BHX,Birmingham Airport,United Kingdom,52.45389938,-1.748029947,34861,0.147847661054328
2020,BIA,Bastia - Poretta Airport,France,42.55270004,9.483730316,11310,0.04796641078926163
2020,BIO,Bilbao Airport,Spain,43.30110168,-2.910609961,17742,0.0752449213283006
2020,BIQ,Biarritz Pays Basque Airport,France,43.4683333,-1.5311111,6629,0.028113999745536283
2020,BJF,Batsfjord Airport,Norway,70.60050201,29.69140053,2147,0.009105560032232072
2020,BJZ,Badajoz Airport (Talavera la Real Air Base),Spain,38.8913002,-6.82133007,1299,0.005509139488527927
2020,BLQ,Bologna Guglielmo Marconi Airport,Italy,44.5354,11.2887,29897,0.12679502947538063
2020,BMA,Stockholm Bromma Airport,Sweden,59.35440063,17.94169998,18634,0.07902794859832903
2020,BNN,Bronnoysund Airport,Norway,65.46109772,12.21749973,6020,0.025531193010729886
2020,BOD,Bordeaux-Merignac Airport,France,44.82830048,-0.715556026,29696,0.12594257602103567
2020,BOO,Bodo Airport,Norway,67.26920319,14.36530018,29762,0.1262224861105221
2020,BQH,London Biggin Hill Airport,United Kingdom,51.3307991,0.032499999,14986,0.06355655456126214
2020,BRE,Bremen Airport,Germany,53.04750061,8.786669731,14383,0.06099919419822723
2020,BRQ,Brno-Turany Airport,Czech Republic,49.15129852,16.69440079,5116,0.021697272997158488
2020,BRS,Bristol Airport,United Kingdom,51.382702,-2.71909,24343,0.10324017133890326
2020,BRU,Brussels Airport (Zaventem Airport),Belgium,50.90140152,4.48443985,91342,0.387387081725264
2020,BSL,EuroAirport Basel-Mulhouse-Freiburg,France,47.59,7.529167,35178,0.14919207769625514
2020,BTS,M. R. Stefanik Airport,Slovakia,48.17020035,17.21269989,9053,0.03839433394121888
2020,BUD,Budapest Ferenc Liszt International Airport,Hungary,47.42976,19.261093,47770,0.20259552992069213
2020,BVA,Beauvais-Tille Airport,France,49.45439911,2.112780094,10534,0.04467534670681539
2020,BVE,Brive-Souillac Airport,France,45.039722,1.485556,1936,0.00821069595826795
2020,BVG,Berlevag Airport,Norway,70.871399,29.034201,1247,0.005288604266508333
2020,BYF,Albert - Picardie Airport,France,49.9715004,2.697659969,879,0.003727893464523517
2020,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Poland,53.09680176,17.97769928,2109,0.008944399677679292
2020,BZR,Beziers Cap d'Agde Airport,France,43.32350159,3.353899956,3823,0.016213579880402052
2020,CAT,Cascais Municipal Aerodrome,Portugal,38.724998,-9.35523,4756,0.020170490690868993
2020,CCF,Carcassonne Airport,France,43.2159996,2.306319952,3765,0.015967598286610967
2020,CDG,Charles de Gaulle Airport (Roissy Airport),France,49.012798,2.55,220741,0.9361762585351372
2020,CEQ,Cannes - Mandelieu Airport,France,43.542,6.95348,11058,0.04689766317485899
2020,CFE,Clermont-Ferrand Auvergne Airport,France,45.7867012,3.169169903,6182,0.02621824504856016
2020,CFN,Donegal Airport,Ireland,55.0442009,-8.340999603,1521,0.006450655244073116
2020,CFR,Caen - Carpiquet Airport,France,49.1733017,-0.449999988,3621,0.01535688536409517
2020,CFU,Corfu International Airport (Ioannis Kapodistrias Int'l Airport),Greece,39.60189819,19.9116993,10741,0.04555324653293184
2020,CGN,Cologne Bonn Airport,Germany,50.86589813,7.142739773,78228,0.33176979515670724
2020,CHQ,Chania International Airport,Greece,35.53170013,24.14970016,11081,0.04699520759998303
2020,CHR,Chateauroux-Centre Marcel Dassault Airport,France,46.860278,1.721111,2339,0.009919843928919802
2020,CIA,Ciampino-G. B. Pastine International Airport,Italy,41.7994,12.5949,26064,0.11053903897535942
2020,CLY,Calvi - Sainte-Catherine Airport,France,42.5244444,8.7930556,4495,0.01906357351880911
2020,CMF,Chambery-Savoie Airport,France,45.63809967,5.88022995,5297,0.02246490521226515
2020,CMN,Mohammed V International Airport,Morocco,33.36750031,-7.589970112,34249,0.14525213113363586
2020,CPH,Copenhagen Airport,Denmark,55.61790085,12.65600014,98204,0.41648924890792655
2020,CQM,Ciudad Real Central Airport,Spain,38.85638889,-3.97,331,0.0014037915093939523
2020,CRL,Brussels South Charleroi Airport,Belgium,50.459202,4.45382,24814,0.10523771152296535
2020,CTA,Catania-Fontanarossa Airport,Italy,37.466801,15.0664,34639,0.14690614529878282
2020,DLE,Dole-Jura Airport,France,47.042686,5.435063,2012,0.00853301666737351
2020,DNR,Dinard-Pleurtuit-Saint-Malo Airport,France,48.58769989,-2.079960108,2053,0.008706900207812037
2020,DOL,Deauville - Saint-Gatien Airport,France,49.36529922,0.154305995,2045,0.008672971712116714
2020,DRS,Dresden Airport,Germany,51.13280106,13.76720047,8425,0.035730947029136095
2020,DUB,Dublin Airport,Ireland,53.421299,-6.27007,86885,0.3684846685610077
2020,DUS,Dusseldorf Airport,Germany,51.289501,6.76678,78702,0.3337800585266551
2020,EAS,San Sebastian Airport,Spain,43.35649872,-1.790609956,1919,0.00813859790491539
2020,EBU,Saint-Etienne-Boutheon Airport,France,45.54059982,4.296390057,1311,0.005560032232070911
2020,EDI,Edinburgh Airport,United Kingdom,55.95000076,-3.372499943,45852,0.19446117307773866
2020,EFL,Cephalonia International Airport,Greece,38.12009811,20.50049973,3062,0.012986131727384538
2020,EGC,Bergerac Dordogne Perigord Airport,France,44.82529831,0.518611014,2171,0.009207345519318037
2020,EMA,East Midlands Airport,United Kingdom,52.83110046,-1.328060031,43596,0.18489333729165783
2020,ERF,Erfurt-Weimar Airport,Germany,50.97980118,10.95810032,3389,0.014372958988930828
2020,ESB,Esenboga International Airport,Türkiye,40.12810135,32.99509811,45500,0.1929683192671445
2020,ETZ,Metz-Nancy-Lorraine Airport,France,48.98210144,6.251319885,2298,0.009745960388481276
2020,EVE,Harstad/Narvik Airport,Norway,68.49130249,16.67810059,6880,0.029178506297977014
2020,EVN,Zvartnots International Airport,Armenia,40.14730072,44.39590073,9373,0.039751473769031764
2020,FAB,Farnborough Airport,United Kingdom,51.2757988,-0.776332974,19329,0.08197548666186014
2020,FAO,Faro Airport,Portugal,37.01440048,-7.965909958,24621,0.1044191865643157
2020,FCO,Leonardo da Vinci-Fiumicino Airport,Italy,41.8002778,12.2388889,103416,0.4385936638534289
2020,FDE,Forde Airport,Norway,61.39110184,5.756939888,2430,0.010305780567454091
2020,FEZ,Fes-Saiss Airport,Morocco,33.9272995,-4.97796011,4197,0.01779973705415836
2020,FLW,Flores Airport,Portugal,39.45529938,-31.13139915,1191,0.005051104796641079
2020,FMO,Munster Osnabruck International Airport,Germany,52.13460159,7.684830189,10461,0.04436574918359557
2020,FNC,Madeira Airport,Portugal,32.697899,-16.7745,11189,0.04745324229186988
2020,FNI,Nimes-Ales-Camargue-Cevennes Airport (Garons Airport),France,43.75740051,4.416349888,3839,0.016281436871792697
2020,FRA,Frankfurt Airport,Germany,50.033333,8.570556,212365,0.900653123542135
2020,FRO,Floro Airport,Norway,61.58359909,5.024720192,6859,0.029089443996776793
2020,FSC,Figari-Sud Corse Airport,France,41.50059891,9.097780228,8735,0.03704567623732983
2020,FUE,Fuerteventura Airport,Spain,28.45269966,-13.86380005,23872,0.10124263115484117
2020,GDN,Gdansk Lech Walesa Airport,Poland,54.37760162,18.46619987,21607,0.0916366258111031
2020,GLA,Glasgow Airport,United Kingdom,55.871899,-4.43306,29862,0.1266465923067136
2020,GMZ,La Gomera Airport,Spain,28.02960014,-17.21459961,1577,0.00668815471394037
2020,GNB,Grenoble-Isere Airport,France,45.36289978,5.329370022,5354,0.022706645744094322
2020,GOT,Goteborg Landvetter Airport,Sweden,57.66279984,12.27980042,24094,0.10218414691038637
2020,GRO,Girona-Costa Brava Airport,Spain,41.90100098,2.760550022,5455,0.023134993002247764
2020,GRQ,Groningen Airport Eelde,Netherlands,53.11970139,6.579440117,8002,0.03393697781924594
2020,GRX,Federico Garcia Lorca Airport (Granada Jaen Airport),Spain,37.18870163,-3.777359962,5283,0.02240553034479834
2020,GRZ,Graz Airport,Austria,46.99110031,15.43959999,8050,0.03414054879341787
2020,GVA,Geneva Airport,Switzerland,46.23809814,6.108950138,78706,0.33379702277450274
2020,HAJ,Hannover Airport,Germany,52.46110153,9.685079575,27028,0.11462742270664575
2020,HAM,Hamburg Airport,Germany,53.63040161,9.988229752,59883,0.2539675134653717
2020,HAU,Haugesund Airport,Norway,59.34529877,5.208360195,3724,0.01579371474617244
2020,HEL,Helsinki Airport (Helsinki-Vantaa Airport),Finland,60.31719971,24.9633007,72789,0.3087026591458501
2020,HER,Heraklion International Airport (Nikos Kazantzakis Airport),Greece,35.33969879,25.18029976,22995,0.09752321981424149
2020,HFT,Hammerfest Airport,Norway,70.67970276,23.66860008,9032,0.03830527164001866
2020,HOR,Horta Airport,Portugal,38.51990128,-28.71590042,3175,0.013465371729080963
2020,HOV,Orsta-Volda Airport,Norway,62.18000031,6.074100018,3343,0.014177870138682725
2020,HVG,Honningsvag Airport,Norway,71.00969696,25.98360062,1830,0.007761143390304932
2020,IBZ,Ibiza Airport,Spain,38.8728981,1.37311995,31591,0.1339793884388651
2020,IEG,Zielona Gora Airport,Poland,52.13850021,15.7986002,1030,0.004368293820772721
2020,ILD,Lleida-Alguaire Airport,Spain,41.728185,0.535023,2534,0.010746851011493279
2020,INN,Innsbruck Airport (Kranebitten Airport),Austria,47.260201,11.344,10428,0.044225794138852366
2020,ISL,Istanbul Ataturk Airport,Türkiye,40.976898,28.8146,33477,0.14197803129903727
2020,IST,Istanbul Ataturk Airport,Türkiye,41.275278,28.751944,33477,0.14197803129903727
2020,JMK,Mykonos Island National Airport,Greece,37.43510056,25.34810066,7204,0.03055261037363756
2020,JSI,Skiathos Island National Airport,Greece,39.17710114,23.50370026,1738,0.0073709656898087285
2020,JTR,Santorini (Thira) National Airport,Greece,36.39920044,25.47929955,7178,0.03044234276262776
2020,KBP,Boryspil International Airport,Ukraine,50.34500122,30.8946991,46973,0.19921540353704567
2020,KGS,Kos Island International Airport,Greece,36.79330063,27.0916996,8091,0.0343144323338564
2020,KIR,Kerry Airport (Farranfore Airport),Ireland,52.18090057,-9.523779869,2833,0.012014928538105941
2020,KIV,Chisinau International Airport,Moldova,46.92770004,28.93099976,9828,0.04168115696170321
2020,KKN,Kirkenes Airport,Norway,69.72579956,29.8913002,6486,0.0275075278849824
2020,KLU,Klagenfurt Airport,Austria,46.642502,14.3377,3340,0.01416514695279698
2020,KLV,Karlovy Vary Airport,Czech Republic,50.20299911,12.91499996,1452,0.006158021968700963
2020,KRK,John Paul II International Airport Krakow-Balice,Poland,50.077702,19.7848,27087,0.11487764536239875
2020,KRS,Kristiansand Airport,Norway,58.204201,8.08537,9165,0.03886933288095339
2020,KSU,Kristiansund Airport,Norway,63.11180115,7.824520111,9310,0.0394842868654311
2020,KTW,Katowice International Airport,Poland,50.4743,19.08,17318,0.07344671105644854
2020,KUN,Kaunas International Airport,Lithuania,54.96390152,24.08480072,5815,0.02466177530853726
2020,LAI,Lannion - Cote de Granit Airport,France,48.754398,-3.47166,520,0.0022053522201959373
2020,LBG,Paris-Le Bourget Airport,France,48.9693985,2.441390038,33417,0.14172356758132237
2020,LCA,Larnaca International Airport,Cyprus,34.87509918,33.62490082,24243,0.10281606514271173
2020,LCG,A Coruna Airport,Spain,43.302101,-8.37726,5383,0.022829636540989864
2020,LCJ,Lodz Wladyslaw Reymont Airport,Poland,51.72190094,19.3980999,2345,0.009945290300691294
2020,LCY,London City Airport,United Kingdom,51.505299,0.055278,19552,0.08292124347936723
2020,LDE,Tarbes-Lourdes-Pyrenees Airport,France,43.17869949,-0.006439,3561,0.015102421646380254
2020,LDY,City of Derry Airport,United Kingdom,55.0428009,-7.161109924,1844,0.007820518257771745
2020,LEH,Le Havre - Octeville Airport,France,49.53390121,0.088055998,587,0.0024895033716442598
2020,LEI,Almeria Airport,Spain,36.84389877,-2.370100021,3648,0.015471394037066882
2020,LEJ,Leipzig/Halle Airport,Germany,51.423889,12.236389,61738,0.26183468340472454
2020,LEN,Leon Airport,Spain,42.5890007,-5.655560017,604,0.002561601424996819
2020,LEY,Lelystad Airport,Netherlands,52.4603,5.52722,2287,0.009699308706900207
2020,LGG,Liege Airport,Belgium,50.63740158,5.443220139,36699,0.15564273294032827
2020,LGW,Gatwick Airport,United Kingdom,51.148102,-0.190278,80301,0.3405615166037576
2020,LHR,Heathrow Airport,United Kingdom,51.4706,-0.461941,204752,0.8683659188260741
2020,LIG,Limoges - Bellegarde Airport,France,45.8628006,1.179440022,3654,0.015496840408838372
2020,LIL,Lille Airport (Lille-Lesquin Airport),France,50.563332,3.086886,10590,0.04491284617668264
2020,LIN,Linate Airport,Italy,45.445099,9.27674,40688,0.17256032910640826
2020,LIS,Lisbon Portela Airport,Portugal,38.7813,-9.13592,89246,0.3784978158530896
2020,LJU,Ljubljana Joze Pucnik Airport (Brnik Airport),Slovenia,46.223701,14.4576,10027,0.04252512829212435
2020,LKL,Lakselv Airport,Norway,70.06880188,24.9734993,2320,0.009839263751643412
2020,LKN,Leknes Airport,Norway,68.15249634,13.6093998,5207,0.02208320963569278
2020,LME,Le Mans Arnage Airport,France,47.94860077,0.201666996,855,0.0036261079774375505
2020,LNZ,Linz Airport (Blue Danube Airport),Austria,48.2332,14.1875,6823,0.028936765766147843
2020,LPA,Gran Canaria Airport,Spain,27.93190002,-15.38659954,65288,0.2768904533695237
2020,LPX,Liepaja International Airport,Latvia,56.51750183,21.09690094,611,0.002591288858730226
2020,LRH,La Rochelle - Ile de Re Airport,France,46.17919922,-1.195279956,2660,0.011281224818694601
2020,LRT,Lorient South Brittany Airport (Lann-Bihoue Airport),France,47.76060104,-3.440000057,4245,0.018003308028330296
2020,LTN,Luton Airport,United Kingdom,51.87469864,-0.368333012,63361,0.268717926968913
2020,LUX,Luxembourg Findel Airport,Luxembourg,49.6233333,6.2044444,40335,0.17106323423385217
2020,LUZ,Lublin Airport,Poland,51.240278,22.713611,1684,0.007141948343865304
2020,LYN,Lyon-Bron Airport,France,45.72719955,4.944270134,7598,0.032223588786632174
2020,LYR,Svalbard Airport,Norway,78.24610138,15.46560001,1344,0.005699987276814114
2020,LYS,Lyon-Saint-Exupery Airport,France,45.725556,5.081111,45173,0.1915814920055982
2020,MAD,Adolfo Suarez Madrid-Barajas Airport,Spain,40.471926,-3.56264,165650,0.7025319139912634
2020,MAH,Menorca Airport (Mahon Airport),Spain,39.86259842,4.218649864,14300,0.06064718605538827
2020,MAN,Manchester Airport,United Kingdom,53.35369873,-2.274950027,66548,0.28223419144153694
2020,MBX,Maribor Edvard Rusjan Airport,Slovenia,46.47990036,15.68610001,1488,0.006310700199329913
2020,MEH,Mehamn Airport,Norway,71.02970123,27.82670021,2229,0.009453327113109122
2020,MJF,Mosjoen Airport,Norway,65.78399658,13.21490002,2747,0.011650197209381229
2020,MJV,Murcia-San Javier Airport,Spain,37.77500153,-0.812389016,104,0.0004410704440391874
2020,MLA,Malta International Airport (Luqa Airport),Malta,35.857498,14.4775,24307,0.10308749310827431
2020,MLH,EuroAirport Basel Mulhouse Freiburg,France,47.59818,7.525496,35178,0.14919207769625514
2020,MLN,Melilla Airport,Spain,35.27980042,-2.956259966,4804,0.020374061665040927
2020,MOL,Molde Airport,Norway,62.74470139,7.262499809,4075,0.0172823274948047
2020,MPL,Montpellier-Mediterranee Airport (Frejorgues Airport),France,43.57619858,3.963010073,17678,0.07497349336273804
2020,MQN,Mo i Rana Airport,Norway,66.36389923,14.30140018,3958,0.016786123245260614
2020,MRS,Marseille Provence Airport,France,43.43927192,5.221424103,47404,0.20104330124263114
2020,MST,Maastricht Aachen Airport,Netherlands,50.911701,5.77014,7957,0.033746130030959755
2020,MUC,Munich Airport,Germany,48.353802,11.7861,144247,0.611760464820391
2020,MXP,Milan-Malpensa A,Italy,45.6306,8.72811,92753,0.39337122015352644
2020,NAP,Naples International Airport,Italy,40.886002,14.2908,31024,0.13157470630645915
2020,NCE,Nice Cote d'Azur Airport,France,43.65840149,7.215869904,66318,0.2812587471902965
2020,NCL,Newcastle Airport,United Kingdom,55.03749847,-1.691669941,14183,0.06015098180584418
2020,NCY,Annecy - Haute-Savoie - Mont Blanc Airport,France,45.9308333,6.1063889,2924,0.01240086517664023
2020,NOC,Ireland West Airport Knock,Ireland,53.91030121,-8.818490028,1762,0.007472751176894695
2020,NTE,Nantes Atlantique Airport,France,47.15319824,-1.610730052,25008,0.1060604775435769
2020,NUE,Nuremberg Airport,Germany,49.498699,11.078056,19880,0.08431231180287543
2020,ODB,Cordoba Airport,Spain,37.84199905,-4.848879814,241,0.0010220959328215784
2020,OPO,Francisco de Sa Carneiro Airport,Portugal,41.24810028,-8.681389809,43448,0.18426566012129436
2020,ORK,Cork Airport,Ireland,51.84130096,-8.491109848,11667,0.04948046990966538
2020,ORY,Orly Airport,France,48.7233333,2.3794444,84666,0.3590737520675177
2020,OSL,Oslo Airport,Norway,60.19390106,11.10039997,122553,0.5197548666186013
2020,OSR,Leos Janacek Airport,Czech Republic,49.69630051,18.11109924,4586,0.0194495101573434
2020,OST,Ostend-Bruges International Airport,Belgium,51.19889832,2.862220049,5242,0.022231646804359812
2020,OSY,Namsos Airport,Norway,64.47219849,11.57859993,1995,0.008460918614020952
2020,OTP,Henri Coanda International Airport,Romania,44.5711111,26.085,51751,0.2194791975910768
2020,OVD,Asturias Airport (Oviedo Airport),Spain,43.56359863,-6.034619808,5744,0.024360659909241272
2020,OZP,Moron Air Base,Spain,37.17490005,-5.615940094,4958,0.021027185207175877
2020,PDL,Joao Paulo II Airport,Portugal,37.74119949,-25.69790077,12266,0.052020866024852626
2020,PFO,Paphos International Airport,Cyprus,34.7179985,32.4856987,7340,0.031129394800458034
2020,PGF,Perpignan-Rivesaltes Airport,France,42.74039841,2.87067008,8968,0.038033843674456086
2020,PIS,Poitiers-Biard Airport,France,46.58769989,0.306665987,3031,0.012854658806565163
2020,PLQ,Palanga International Airport,Lithuania,55.97320175,21.09390068,2079,0.008817167818821832
2020,PMI,Palma de Mallorca Airport,Spain,39.55170059,2.738810062,76432,0.32415284787310744
2020,PNA,Pamplona Airport,Spain,42.77000046,-1.646329999,2013,0.008537257729335425
2020,POW,Portoroz Airport,Slovenia,45.47340012,13.61499977,1644,0.006972305865388694
2020,POZ,Poznan???Lawica Airport,Poland,52.42100143,16.82629967,10833,0.04594342423342805
2020,PRG,Vaclav Havel Airport Prague,Czech Republic,50.1008,14.26,50051,0.21226939225582087
2020,PSA,Pisa International Airport (Galileo Galilei Airport),Italy,43.683899,10.3927,18432,0.07817125408202213
2020,PUF,Pau Pyrenees Airport,France,43.38000107,-0.41861099,5353,0.022702404682132405
2020,PVK,Aktion National Airport,Greece,38.92549896,20.76530075,2438,0.010339709063149412
2020,PXO,Porto Santo Airport,Portugal,33.07339859,-16.35000038,1490,0.006319182323253743
2020,RAK,Marrakesh Menara Airport,Morocco,31.60689926,-8.036299706,13813,0.05858178887993554
2020,RBA,Rabat-Sale Airport,Morocco,34.051498,-6.75152,5565,0.02360150981805844
2020,RDO,Radom Airport,Poland,51.3891983,21.21330071,1,4.2410619619152635e-06
2020,RDZ,Rodez-Marcillac Airport,France,44.40790176,2.482670069,2001,0.008486364985792442
2020,RET,Rost Airport,Norway,67.52780151,12.10330009,1155,0.0048984265660121295
2020,REU,Reus Airport,Spain,41.1473999,1.167170048,2671,0.011327876500275669
2020,RGS,Burgos Airport,Spain,42.357601,-3.62076,740,0.003138385851817295
2020,RHO,Rhodes International Airport,Greece,36.40539932,28.08620071,15129,0.06416302642181602
2020,RIX,Riga International Airport,Latvia,56.92359924,23.97109985,35174,0.14917511344840748
2020,RMU,Region de Murcia International Airport,Spain,37.803,-1.125,2649,0.011234573137113534
2020,RNS,Rennes-Saint-Jacques Airport,France,48.06949997,-1.734789968,7825,0.033186309851986937
2020,ROZ,US Naval Station Rota,Spain,36.64519882,-6.349460125,3674,0.01558166164807668
2020,RRS,Roros Airport,Norway,62.57839966,11.34230042,1963,0.008325204631239662
2020,RTM,Rotterdam The Hague Airport,Netherlands,51.956902,4.43722,11907,0.050498324780525045
2020,RVK,Rorvik Airport,Norway,64.83830261,11.14610004,1928,0.008176767462572627
2020,RZE,Rzeszow-Jasionka Airport,Poland,50.11000061,22.0189991,4011,0.017010899529242122
2020,SAW,Sabiha Gokcen International Airport,Türkiye,40.89860153,29.30920029,124150,0.52652784257178
2020,SCN,Saarbrucken Airport,Germany,49.21459961,7.109509945,4041,0.01713813138809958
2020,SCQ,Santiago de Compostela Airport,Spain,42.89630127,-8.415140152,9382,0.039789643326689
2020,SDN,Sandane Airport,Norway,61.83000183,6.105830193,1896,0.00804105347979134
2020,SDR,Santander Airport,Spain,43.42710114,-3.820009947,3938,0.01670130200602231
2020,SIR,Sion Airport,Switzerland,46.21960068,7.326759815,5480,0.023241019551295643
2020,SJJ,Sarajevo International Airport,Bosnia and Herzegovina,43.82460022,18.3314991,5383,0.022829636540989864
2020,SKG,Thessaloniki Airport,Greece,40.5196991,22.97089958,25973,0.11015310233682514
